Format,AiM CSV File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.1,0.1335,13,0,0,-13.4431,-155.2199,0,322.1972,24.6,0.2475,10000,40.84894552,-80.3450809,43.8672,11.312,0,12.6938,-3.5672,8.4719,-2.809,-0.0131,-0.0093,-0.9932,0.8056,-0.3263,-0.9169,112.8125,1,42.3,38.5,39.8908,0,37.9,0,0,0.4176,-9.5,-0.1,-3.0412,-1.6471,3.4412,358.7471,-0.1559,-0.4598,-18.542,0.034,1,1,0,0,-0.052,0,0,0,-0.0839,0,359.0301,1,0,1,0,0,0,0,0,0,0,0,0,1,6.4429,3.7057,0,0,0,0,0,0,0,0,0,0,0,0,39.0786,0,0,0,-1.6744,-1.78,1.9257,16701.0195,0.7423,0.3,355899.9688,74.5,12,163,12,12,13.4529,2.7,1,0,0,0.2338,13,0,0,-22.6411,-151.6383,0,322.1993,24600,10000,40.8489,-80.3451,31.1372
144.15,0.0896,13,0,0,-27.3795,-149.7933,0,322.2005,24.6,0.2225,10000,40.84894556,-80.3450809,43.875,11.312,0,12.675,-3.5691,8.4531,-2.8066,-0.0126,-0.0092,-0.9932,0.8102,-0.3092,-0.9312,112.8125,1,42.3,38.5,39.8958,0,37.9,0,0,0.1235,-9.5,-0.1,-3.1882,-1.6961,3.5882,358.7961,-0.0088,-0.2147,-18.542,0.034,1,1,0,0,-0.0029,0,0,0,0.3581,0,358.9807,1,0,1,0,0,0,0,0,0,0,0,0,1,6.415,3.6778,0,0,0,0,0,0,0,0,0,0,0,0,39.0817,0,0,0,-1.73,-1.78,2.0686,16726.5312,0.6923,0.3,355899.9688,74.5,12,163,12,12,13.5,2.7,1,0,0,0.1355,13,0,0,-36.5775,-146.2118,0,322.2026,24600,10000,40.8489,-80.3451,31.139
144.2,0.0535,13,0,0,-38.8906,-146.4747,0,322.2031,24.6,0.204,10000,40.84894558,-80.3450809,43.875,11.312,0,12.7109,-3.5684,8.4578,-2.8148,-0.0122,-0.0093,-0.9932,0.8097,-0.3096,-0.9533,112.8125,1,42.3,38.5,39.9,0,37.8984,0,0,0.0098,-9.6353,-0.1,-3.0196,-1.6098,3.4196,358.7549,0.0922,-0.1078,-18.542,0.034,1,1,0,0,0.0461,-0.0471,0,0,0.8419,0,358.8194,1,0,1,0,0,0,0,0,0,0,0,0,1,6.3983,3.6611,0,0,0,0,0,0,0,0,0,0,0,0,39.0849,0,0,0,-2.0721,-1.8087,2.1894,16749.2461,0.6424,0.3,355899.9688,74.5,12,163,12,12,13.5,2.7,1,0,0,0.1718,13,0,0,-32.0813,-156.8058,0,322.2009,24600,10000,40.8489,-80.3451,31.1405
144.25,0.0888,13,0,0,-28.5735,-162.1279,0,322.1998,24.6,0.244,10000,40.84894555,-80.3450809,43.875,11.312,0,12.6625,-3.5785,8.4859,-2.8063,-0.0131,-0.0094,-0.9932,0.789,-0.3115,-0.9452,112.8125,1,42.3,38.5,39.9,0,37.8884,0,0,-0.0882,-9.7824,-0.1,-2.8235,-1.5118,3.2235,358.7059,0.1902,-0.0098,-18.542,0.034,1,1,0,0,0.0951,-0.0961,0,0,0.3796,0,358.7054,1,0,1,0,0,0,0,0,0,0,0,0,1,6.3983,3.6611,0,0,0,0,0,0,0,0,0,0,0,0,39.088,0,0,0,-2.4771,-1.8437,2.0574,16739.8105,0.5924,0.3,355899.9688,74.5,12,163,12,12,13.5,2.7,1,0,0,0.2506,13,0,0,-21.7643,-172.4591,0,322.1977,24600,10000,40.8489,-80.3451,31.1426
144.3,0.122,13,0,0,-18.9888,-158.6147,0,322.1979,24.6,0.281,10000,40.84894552,-80.3450809,43.875,11.3087,0,12.6859,-3.5645,8.4547,-2.8105,-0.0136,-0.0095,-0.9937,0.7704,-0.2915,-0.9427,112.8125,1,42.3,38.5,39.9,0,37.8784,-0.4314,0,-0.4882,-10.2745,-0.3588,-2.8863,-1.5431,3.2863,358.6569,0.6853,0.3971,-18.542,0.034,1,1,0,0,0.3647,-0.0549,0,0,-0.2022,0,358.6054,1,0,1,0,0,0,0,0,0,0,0,0,1,6.3983,3.6611,0,0,0,0,0,0,0,0,0,0,0,0,39.0911,0,0,0,-2.233,-2.2221,1.9253,16730.377,0.5425,0.3,355899.9688,74.5,12,163,12,12,13.5,2.7,1,0,0,0.296,13,0,0,-17.0127,-42.4473,0,322.205,24600,10000,40.8489,-80.3451,31.1454
144.35,0.1377,13,0,0,-15.9947,17.3965,0,322.2086,24.6,0.291,10000,40.84894549,-80.34508092,43.875,11.3053,0,12.7016,-3.5598,8.4563,-2.8168,-0.0132,-0.0093,-0.9932,0.7687,-0.2904,-0.93,112.8125,1,42.3,38.5,39.9,0,37.8685,-0.9216,0,-0.9294,-10.8137,-0.6529,-2.9843,-1.5922,3.3843,358.6078,1.2245,0.8382,-18.542,0.034,1,1,0,0,0.6588,-0.0059,0,0,-0.3097,0,358.8742,1,0,1,0,0,0,0,0,0,0,0,0,1,6.3983,3.6611,0,0,0,0,0,0,0,0,0,0,0,0,39.0942,0,0,0,-1.8465,-2.6759,2.0846,16766.5723,0.4925,0.3,355899.9688,74.5,12,163,12,12,13.5,2.7,1,0,0,0.331,13,0,0,-14.0186,133.5639,0,322.2158,24600,10000,40.8489,-80.3451,31.1485
144.4,0.149,13,0,0,-13.7097,160.5365,0,322.219,24.6,0.2945,10000,40.84894547,-80.34508094,43.875,11.304,0,12.7,-3.5711,8.4672,-2.8059,-0.0119,-0.0094,-0.9927,0.784,-0.3032,-0.9061,112.8125,1,42.3,38.5,39.9,0,37.8585,-0.5882,0,-0.1765,-9.9529,0.1235,-2.9588,-1.6,3.3588,358.3118,-0.1194,0.1485,-18.542,0.034,1,1,0,0,-0.0588,0,0,0,-0.4172,0,359.0914,1,0,1,0,0,0,0,0,0,0,0,0,1,6.3983,3.6728,0,0,0,0,0,0,0,0,0,0,0,0,39.0974,0,0,0,-1.7167,-2.6811,2.256,16804.666,0.4426,0.3,355899.9688,74.5,12,163,12,12,13.4598,2.6598,1,0,0,0.2933,13,0,0,-16.4135,59.7538,0,322.2236,24600,10000,40.8489,-80.3451,31.1517
144.45,0.1219,13,0,0,-17.8064,7.8354,0,322.226,24.6,0.2395,10000,40.84894548,-80.34508095,43.875,11.304,0,12.7031,-3.577,8.4641,-2.8258,-0.0122,-0.0095,-0.9932,0.7824,-0.3106,-0.9052,112.8125,1,42.3,38.5,39.9,0,37.8485,-0.098,0,0.8039,-8.8255,1.1039,-2.9098,-1.6,3.3098,357.9686,-1.7699,-0.7252,-18.542,0.034,1,1,0,0,-0.9412,0,0,0,-0.5247,0,359.0376,1,0,1,0,0,0,0,0,0,0,0,0,1,6.3983,3.7007,0,0,0,0,0,0,0,0,0,0,0,0,39.1005,0,0,0,-1.9136,-2.1155,2.1624,16793.7734,0.3926,0.3,355899.9688,74.5,12,163,12,12,13.4108,2.6108,1,0,0,0.2327,13,0,0,-20.5102,-92.9473,0,322.2306,24600,10000,40.8489,-80.3451,31.1543
144.5,0.0967,13,0,0,-20.7938,-131.8466,0,322.2338,24.6,0.1955,10000,40.84894548,-80.34508096,43.875,11.3047,0,12.7,-3.5738,8.4672,-2.8133,-0.0137,-0.0093,-0.9927,0.7754,-0.3267,-0.9126,112.8177,1,42.3,38.5,39.9,0,37.8385,-0.3922,0,0.6471,-8.9529,0.751,-2.9392,-1.6,3.3392,357.9784,-1.2683,-0.6228,-18.542,0.034,1,1,0,0,-0.6578,0,0,0,-0.471,0,358.9677,1,0,1,0,0,0,0,0,0,0,0,0,1,6.4095,3.7051,0,0,0,0,0,0,0,0,0,0,0,0,39.1036,0,0,0,-2.1362,-1.7217,2.0256,16774.9062,0.3427,0.3,355899.9688,74.5,12,163,12,12,13.4,2.6375,1,0,0,0.2038,13,0,0,-16.1765,-146.7031,0,322.2433,24600,10000,40.8489,-80.3451,31.1564
144.55,0.0882,13,0,0,-13.7979,-154.3564,0,322.2482,24.6,0.2505,10000,40.84894542,-80.34508099,43.875,11.308,0,12.6906,-3.577,8.4625,-2.8125,-0.014,-0.0086,-0.9927,0.7896,-0.3358,-0.8854,112.8438,1,42.3,38.5,39.9,0,37.8285,-0.8824,0,0.2059,-9.3941,0.0647,-2.9882,-1.6,3.3882,358.0765,-0.2287,-0.2762,-18.542,0.034,1,1,0,0,-0.1186,0,0,0,-0.0409,0,358.8602,1,0,1,0,0,0,0,0,0,0,0,0,1,6.4348,3.6798,0,0,0,0,0,0,0,0,0,0,0,0,39.1068,0,0,0,-2.3887,-1.5298,2.1909,16815.8086,0.2927,0.3,355899.9688,74.5,12,163,12,12,13.4,2.6856,1,0,0,0.1849,13,0,0,-9.1805,-169.2129,0,322.2578,24600,10000,40.8489,-80.3451,31.1584
144.6,0.0839,13,0,0,-7.1974,-157.0238,0,322.2624,24.6,0.3005,10000,40.84894537,-80.34508102,43.875,11.3113,0,12.6781,-3.5738,8.4563,-2.8023,-0.0129,-0.0088,-0.9932,0.8078,-0.3274,-0.8485,112.8698,1,42.3,38.5,39.9,0,37.8186,-0.2549,0,0.1,-9.3882,-0.1,-2.8882,-1.5627,3.251,358.398,0,-0.2,-18.542,0.034,1,1,0,0,0,0,0,0,0.2,0,358.7764,1,0,1,0,0,0,0,0,0,0,0,0,1,6.4598,3.6755,0,0,0,0,0,0,0,0,0,0,0,0,39.1099,0,0,0,-2.2776,-1.5561,2.4623,16877.7148,0.2428,0.3,355899.9688,74.5,12,163,12,12,13.4,2.7,1,0,0,0.2351,13,0,0,-5.1901,-40.9202,0,322.2702,24600,10000,40.8489,-80.3451,31.1604
144.65,0.116,13,0,0,-4.1561,18.8908,0,322.2742,24.6,0.3055,10000,40.84894527,-80.34508099,43.875,11.312,0,12.6953,-3.5727,8.4578,-2.8094,-0.0118,-0.0097,-0.9932,0.8177,-0.307,-0.8805,112.875,1,42.3,38.5,39.9,0,37.8086,0.7255,0,0.1,-9.2412,-0.1,-2.7412,-1.5137,3.0549,358.7902,0,-0.2,-18.542,0.034,1,1,0,0,0,0,0,0,0.2,0,358.7226,1,0,1,0,0,0,0,0,0,0,0,0,1,6.4839,3.7306,0,0,0,0,0,0,0,0,0,0,0,0,39.113,0,0,0,-1.7725,-1.8187,2.3879,16863.7734,0.1928,0.3,355899.9688,74.5,12,163,12,12,13.4,2.7,1,0,0,0.307,13,0,0,-2.1489,134.9944,0,322.282,24600,10000,40.8489,-80.3451,31.1632
144.7,0.1536,13,0,0,-1.4454,159.6583,0,322.2849,24.6,0.3095,10000,40.84894518,-80.34508097,43.875,11.312,0,12.6781,-3.5664,8.4625,-2.793,-0.0122,-0.0097,-0.9927,0.8168,-0.2941,-0.9452,112.875,1,42.3,38.5,39.9,0,37.7986,0.6471,0,-0.3941,-10.1176,-0.6294,-2.9118,-1.5706,3.2471,359.0765,0.9431,0.2716,-18.542,0.034,1,1,0,0,-0.0363,0,0,0,0.1688,0,358.5753,1,0,1,0,0,0,0,0,0,0,0,0,1,6.4882,3.7569,0,0,0,0,0,0,0,0,0,0,0,0,39.1161,0,0,0,-1.77,-1.9075,2.1191,16807.1699,0.1429,0.3,355899.9688,74.5,12,163,12,12,13.4,2.7298,1,0,0,0.4567,13,0,0,-1.6,57.013,0,322.2852,24600,10000,40.8489,-80.3451,31.1671
144.75,0.2401,13,0,0,-1.7098,-15.8984,0,322.2854,24.6,0.3045,10000,40.84894512,-80.34508098,43.875,11.312,0,12.7016,-3.5625,8.4719,-2.807,-0.0133,-0.0092,-0.9932,0.8306,-0.3089,-0.9506,112.875,1,42.3,38.5,39.9,0,37.7886,0.1569,0,-1.0804,-11.3922,-1.3647,-3.2059,-1.6686,3.5902,359.3216,2.2176,0.9088,-18.542,0.034,1,1,0,0,-0.0853,0,0,0,0.1151,0,358.3602,1,0,1,0,0,0,0,0,0,0,0,0,1,6.4359,3.7012,0,0,0,0,0,0,0,0,0,0,0,0,39.1193,0,0,0,-2.27,-1.8225,1.9557,16770.1895,0.0929,0.3,355899.9688,74.5,12,163,12,12,13.4,2.7779,1,0,0,0.631,13,0,0,-1.8382,-101.1462,0,322.2856,24600,10000,40.8489,-80.3451,31.1725
144.8,0.311,13,0,0,-1.8297,-156.6084,0,322.2865,24.6,0.3005,10000,40.84894506,-80.34508098,43.875,11.312,0,12.6734,-3.584,8.4531,-2.8078,-0.013,-0.0089,-0.9932,0.8349,-0.3021,-0.8992,112.875,1,42.3,38.5,39.9,0,37.7786,-0.3333,0,-0.7333,-11.0333,-0.9333,-3.2667,-1.7,3.6333,359.1667,1.4333,0.5853,-18.542,0.034,1,1,0,0,-0.2029,0,0,0,0.0613,0,358.5323,1,0,1,0,0,0,0,0,0,0,0,0,1,6.4061,3.6611,0,0,0,0,0,0,0,0,0,0,0,0,39.1224,0,0,0,-2.3054,-2.2825,1.8896,16751.3203,0.043,0.3,355899.9688,74.5,12,163,12,12,13.4,2.774,1,0,0,0.6281,13,0,0,-1.3104,-80.5279,0,322.2896,24600,10000,40.8489,-80.3451,31.1788
144.85,0.2423,13,0,0,-0.6495,16.3019,0,322.2935,24.6,0.3055,10000,40.84894507,-80.34508099,43.875,11.312,0,12.7094,-3.5387,8.4594,-2.7859,-0.0119,-0.009,-0.9927,0.83,-0.3185,-0.8708,112.875,1,42.3,38.5,39.9,0,37.7687,-0.8235,0,0.1,-9.9059,0.0471,-3.2176,-1.7,3.5353,358.8235,-0.2333,-0.15,-18.542,0.034,1,1,0,0,-0.35,0,0,0,0.0075,0,358.8548,1,0,1,0,0,0,0,0,0,0,0,0,1,6.434,3.6611,0,0,0,0,0,0,0,0,0,0,0,0,39.125,0,0,0,-1.8761,-3.2876,1.9417,16762.0176,0.007,0.3,355899.9688,74.5,12,163,12,12,13.4,2.726,1,0,0,0.4742,13,0,0,-0.1302,92.3824,0,322.2966,24600,10000,40.8489,-80.3451,31.1843
144.9,0.1861,13,0,0,0.243,171.4969,0,322.2999,24.6,0.31,10000,40.84894506,-80.34508101,43.875,11.312,0,12.6922,-3.5676,8.4625,-2.8059,-0.0124,-0.0094,-0.9932,0.8223,-0.3269,-0.8733,112.875,1,42.3,38.5,39.9,0,37.7587,-0.6863,0,0.2431,-9.7824,0.3059,-3.2,-1.7,3.5314,358.6059,-0.5735,-0.2706,-18.542,0.034,1,1,0,0,-0.2706,0,0,0,0.2774,0,358.8538,1,0,1,0,0,0,0,0,0,0,0,0,1,6.4535,3.6611,0,0,0,0,0,0,0,0,0,0,0,0,39.125,0,0,0,-1.6884,-3.2736,2.1711,16817.0645,0.057,0.3,355899.9688,74.5,12,163,12,12,13.4,2.6779,1,0,0,0.4727,13,0,0,-0.5037,169.6306,0,322.3003,24600,10000,40.8489,-80.3451,31.189
144.95,0.2434,13,0,0,-1.454,167.2553,0,322.3008,24.6,0.31,10000,40.84894494,-80.34508103,43.875,11.312,0,12.6969,-3.5848,8.4672,-2.802,-0.0136,-0.009,-0.9927,0.8173,-0.3085,-0.8898,112.875,1,42.3,38.5,39.9,0,37.7487,-0.1961,0,-0.002,-10.2235,0.1588,-3.2,-1.7,3.5804,358.4588,-0.2304,-0.0745,-18.542,0.034,1,1,0,0,-0.0745,0,0,0,0.6,0,358.8,1,0,1,0,0,0,0,0,0,0,0,0,1,6.4535,3.6611,0,0,0,0,0,0,0,0,0,0,0,0,39.125,0,0,0,-1.7237,-2.3191,2.2879,16845.8418,0.107,0.3,355899.9688,74.5,12,163,12,12,13.4,2.6298,1,0,0,0.601,13,0,0,-2.2007,165.389,0,322.3012,24600,10000,40.8489,-80.3451,31.1943
145,0.286,13,0,0,-2.974,163.994,0,322.3023,24.6,0.31,10000,40.84894483,-80.34508104,43.875,11.312,0,12.6875,-3.5469,8.4656,-2.8102,-0.0139,-0.0086,-0.9927,0.8121,-0.3266,-0.8951,112.875,1,42.3,38.5,39.9,0,37.7387,0.2941,0,0.0471,-10.8118,0.4529,-3.1118,-1.6706,3.5118,358.4,-0.6167,-0.1216,-18.542,0.034,1,1,0,0,-0.2735,0,0,0,0.3849,0,358.585,1,0,1,0,0,0,0,0,0,0,0,0,1,6.47,3.6611,0,0,0,0,0,0,0,0,0,0,0,0,39.125,0,0,0,-1.7103,-1.853,2.0057,16781.4844,0.157,0.3,355899.9688,74.5,12,163,12,12,13.4,2.6,1,0,0,0.5507,13,0,0,-2.9417,166.4413,0,322.3051,24600,10000,40.8489,-80.3451,31.2002
145.05,0.1955,13,0,0,-2.9006,169.5561,0,322.3088,24.6,0.31,10000,40.8489449,-80.34508104,43.875,11.312,0,12.6875,-3.5633,8.4703,-2.7941,-0.0127,-0.0095,-0.9932,0.8216,-0.3296,-0.893,112.875,1,42.3,38.5,39.9,0,37.7287,0.7843,0,0.2922,-11.498,1.0412,-2.9647,-1.6216,3.3647,358.4,-1.45,-0.3176,-18.542,0.034,1,1,0,0,-0.7147,0,0,0,0.2075,0,358.4828,1,0,1,0,0,0,0,0,0,0,0,0,1,6.5217,3.6611,0,0,0,0,0,0,0,0,0,0,0,0,39.125,0,0,0,-1.6553,-1.803,1.7932,16732.8301,0.207,0.3,355899.9688,74.5,12,163,12,12,13.4,2.6,1,0,0,0.3483,13,0,0,-2.8683,172.0034,0,322.3117,24600,10000,40.8489,-80.3451,31.2046
145.1,0.1171,13,0,0,-2.7646,157.1422,0,322.3147,24.6,0.3095,10000,40.84894495,-80.34508105,43.875,11.312,0,12.7,-3.5391,8.4641,-2.7793,-0.0121,-0.0097,-0.9932,0.8209,-0.3304,-0.9179,112.875,1,42.3,38.5,39.9,0,37.7188,0.7255,0,0.4824,-11.1686,1.3,-2.8725,-1.6,3.2725,358.3726,-1.8569,-0.4853,-18.542,0.034,1,1,0,0,-0.4735,-0.0294,0,0,0.2613,0,359.0742,1,0,1,0,0,0,0,0,0,0,0,0,1,6.548,3.6611,0,0,0,0,0,0,0,0,0,0,0,0,39.125,0,0,0,-1.66,-1.7118,1.8592,16746.9805,0.257,0.3,355899.9688,74.5,12,163,12,12,13.3856,2.6144,1,0,0,0.2918,13,0,0,-2.4569,80.4951,0,322.3146,24600,10000,40.8489,-80.3451,31.2077
145.15,0.1474,13,0,0,-2.0652,-17.0557,0,322.3145,24.6,0.3045,10000,40.84894489,-80.34508112,43.875,11.312,0,12.7031,-3.5414,8.475,-2.791,-0.0126,-0.0096,-0.9932,0.8253,-0.3294,-0.9157,112.875,1,42.3,38.5,39.9,0,37.7088,0.2353,0,0.6294,-10.0412,1.3,-2.8235,-1.6,3.2235,358.3235,-1.9549,-0.6324,-18.542,0.034,1,1,0,0,0.2618,-0.0784,0,0,0.3903,0.1505,359.3344,1,0,1,0,0,0,0,0,0,0,0,0,1,6.5201,3.6611,0,0,0,0,0,0,0,0,0,0,0,0,39.125,0,0,0,-1.7156,-1.5856,1.92,16759.2461,0.307,0.3,355899.9688,74.5,12,163,12,12,13.3375,2.6625,1,0,0,0.3596,13,0,0,-1.7575,-93.7028,0,322.3144,24600,10000,40.8489,-80.3451,31.2109
145.2,0.1702,13,0,0,-1.8235,-173.0941,0,322.3143,24.6,0.298,10000,40.84894485,-80.34508118,43.875,11.312,0,12.6938,-3.5625,8.4641,-2.7961,-0.0134,-0.0091,-0.9932,0.8254,-0.3224,-0.9048,112.875,1,42.3,38.5,39.9,0,37.6988,0,0,0.3431,-9.7804,0.7137,-2.8765,-1.6255,3.2765,358.5294,-1.2853,-0.5676,-18.542,0.034,1,1,0,0,0.5206,-0.0725,0,0,0.7129,0.6882,358.743,1,0,1,0,0,0,0,0,0,0,0,0,1,6.484,3.6706,0,0,0,0,0,0,0,0,0,0,0,0,39.125,0,0,0,-1.7202,-1.5696,1.92,16749.8105,0.357,0.3,355899.9688,74.5,12,163,12,12,13.3106,2.7106,1,0,0,0.3358,13,0,0,-3.5295,-169.8394,0,322.3141,24600,10000,40.8489,-80.3451,31.2145
145.25,0.1247,13,0,0,-5.7007,-165.697,0,322.3138,24.6,0.278,10000,40.84894491,-80.34508117,43.875,11.312,0,12.6719,-3.5523,8.4594,-2.8047,-0.0133,-0.0088,-0.9932,0.8072,-0.3126,-0.8861,112.875,1,42.3,38.5,39.9,0,37.6888,0,0,-0.3431,-10.3196,-0.4137,-3.0235,-1.6745,3.4235,358.9706,0.0382,-0.3225,-18.542,0.034,1,1,0,0,0.3735,-0.0235,0,0,0.8548,0.7742,358.4903,1,0,1,0,0,0,0,0,0,0,0,0,1,6.4318,3.6984,0,0,0,0,0,0,0,0,0,0,0,0,39.125,0,0,0,-1.6848,-1.6403,1.92,16740.377,0.407,0.3,355899.9688,74.5,12,163,12,12,13.3587,2.7587,1,0,0,0.2341,13,0,0,-7.4067,-162.4423,0,322.3136,24600,10000,40.8489,-80.3451,31.2173
145.3,0.0939,13,0,0,-8.8306,-160.0082,0,322.3135,24.6,0.2625,10000,40.84894496,-80.34508116,43.875,11.312,0,12.6844,-3.5687,8.4797,-2.8066,-0.0119,-0.0091,-0.9932,0.8251,-0.3109,-0.8657,112.875,1,42.3,38.5,39.9,0,37.6788,0,0,-0.7,-10.4118,-0.7882,-3.0529,-1.6765,3.4529,359.153,0.651,-0.0039,-18.542,0.034,1,1,0,0,0.3,0,0,0,0.7473,0.2366,358.7054,1,0,1,0,0,0,0,0,0,0,0,0,1,6.4171,3.7163,0,0,0,0,0,0,0,0,0,0,0,0,39.125,0,0,0,-1.7315,-1.711,2.1185,16855.3848,0.457,0.3,355899.9688,74.5,12,163,12,12,13.4,2.7933,1,0,0,0.3102,13,0,0,-7.2483,-164.2699,0,322.3139,24600,10000,40.8489,-80.3451,31.22
145.35,0.1957,13,0,0,-5.2345,-169.6938,0,322.3144,24.6,0.2875,10000,40.84894483,-80.34508118,43.875,11.312,0,12.6938,-3.5625,8.4547,-2.7949,-0.012,-0.0095,-0.9932,0.8362,-0.3113,-0.8836,112.875,1,42.3,38.5,39.9,0,37.6689,0,0,-0.7,-10.0196,-0.3471,-2.9549,-1.6275,3.3549,359.0549,0.5529,0.3882,-18.542,0.034,1,1,0,0,0.3,0,0,0,0.5194,0,358.8904,1,0,1,0,0,0,0,0,0,0,0,0,1,6.4694,3.7163,0,0,0,0,0,0,0,0,0,0,0,0,39.125,0,0,0,-1.8376,-1.7817,2.3252,16975.5762,0.507,0.3,355899.9688,74.5,12,163,12,12,13.4,2.7452,1,0,0,0.538,13,0,0,-3.6522,-173.9555,0,322.3148,24600,10000,40.8489,-80.3451,31.2241
145.4,0.2752,13,0,0,-3.9405,-160.4903,0,322.3148,24.6,0.305,10000,40.84894473,-80.3450812,43.875,11.312,0,12.6984,-3.5457,8.45,-2.8141,-0.0128,-0.0096,-0.9932,0.8076,-0.3037,-0.9025,112.875,1,42.3,38.5,39.9,0,37.6589,0,0,-0.8294,-9.8647,-0.4235,-2.9,-1.6,3.2784,358.9784,0.9689,0.7117,-18.542,0.034,1,1,0,0,0.5255,-0.0233,0,0,0.1968,0,359.0516,1,0,1,0,0,0,0,0,0,0,0,0,1,6.5017,3.7163,0,0,0,0,0,0,0,0,0,0,0,0,39.125,0,0,0,-1.9345,-1.7888,2.0483,16910.3809,0.557,0.3,355899.9688,74.5,12,163,12,12,13.4,2.6971,1,0,0,0.4962,13,0,0,-12.4876,-81.6399,0,322.3127,24600,10000,40.8489,-80.3451,31.2294
145.45,0.1539,13,0,0,-23.3656,18.7151,0,322.31,24.6,0.255,10000,40.84894482,-80.34508124,43.875,11.312,0,12.6891,-3.568,8.4547,-2.823,-0.0129,-0.009,-0.9932,0.8312,-0.3065,-0.9132,112.875,1,42.3,38.5,39.9,0,37.6489,0,0,-1.1235,-10.0118,-1.1588,-2.9,-1.6,3.2294,358.9294,1.9883,0.9544,-18.542,0.034,1,1,0,0,1.0157,-0.0718,0,0,-0.3516,0,359.0247,1,0,1,0,0,0,0,0,0,0,0,0,1,6.5017,3.7163,0,0,0,0,0,0,0,0,0,0,0,0,39.125,0,0,0,-2.0255,-1.7534,1.7054,16819.9043,0.607,0.3,355899.9688,74.5,12,163,12,12,13.4,2.649,1,0,0,0.2249,13,0,0,-31.9126,97.5655,0,322.3078,24600,10000,40.8489,-80.3451,31.2329
145.5,0.0471,13,0,0,-38.9566,178.8293,0,322.3068,24.6,0.2145,10000,40.8489449,-80.34508127,43.875,11.312,0,12.7016,-3.5629,8.4719,-2.8047,-0.0126,-0.0094,-0.9932,0.862,-0.3247,-0.9114,112.901,1,42.3,38.5,39.9,0,37.6389,0,0,-0.9078,-10.1,-1.2078,-2.8804,-1.5804,3.1804,359.0176,1.8871,0.7436,-18.542,0.034,1,1,0,0,0.9294,-0.0792,0,0,-0.9968,0,358.9172,1,0,1,0,0,0,0,0,0,0,0,0,1,6.4969,3.7163,0,0,0,0,0,0,0,0,0,0,0,0,39.125,0,0,0,-1.9391,-1.7183,1.6857,16774,0.657,0.3,355899.9688,74.5,12,163,12,12,13.4,2.601,1,0,0,0.1288,13,0,0,-30.6335,173.6779,0,322.312,24600,10000,40.8489,-80.3451,31.2346
145.55,0.0709,13,0,0,-20.0406,167.1217,0,322.3186,24.6,0.2595,10000,40.84894481,-80.34508125,43.875,11.312,0,12.6938,-3.5582,8.4891,-2.8078,-0.0123,-0.01,-0.9932,0.8375,-0.3204,-0.9263,112.9271,1,42.3,38.5,39.9,0,37.6289,0,0,0.0725,-10.1,-0.2275,-2.8314,-1.5314,3.1314,359.3118,0.105,-0.1475,-18.542,0.034,1,1,0,0,0.0471,-0.0297,0,0,-1.0097,0,358.9903,1,0,1,0,0,0,0,0,0,0,0,0,1,6.4728,3.7163,0,0,0,0,0,0,0,0,0,0,0,0,39.125,0,0,0,-1.7441,-1.6833,1.7571,16740.666,0.707,0.3,355899.9688,74.5,12,163,12,12,13.3529,2.6471,1,0,0,0.1819,13,0,0,-11.7176,161.9704,0,322.3238,24600,10000,40.8489,-80.3451,31.2361
145.6,0.0933,13,0,0,-3.1501,140.609,0,322.3303,24.6,0.299,10000,40.84894472,-80.34508122,43.875,11.31,0,12.6828,-3.575,8.4547,-2.8109,-0.0125,-0.0098,-0.9932,0.8117,-0.3106,-0.9203,112.9375,1,42.3,38.5,39.9,0,37.619,0.1765,0,0.4529,-10.2412,0.2059,-2.8706,-1.5529,3.2059,359.4118,-0.5902,-0.4578,-18.542,0.034,1,1,0,0,-0.2951,-0.0196,0,0,-0.9022,0,359.0979,1,0,1,0,0,0,0,0,0,0,0,0,1,6.4535,3.7163,0,0,0,0,0,0,0,0,0,0,0,0,39.125,0,0,0,-1.8923,-1.6919,1.6421,16720.377,0.757,0.3,355899.9688,74.5,12,163,12,12,13.3048,2.6952,1,0,0,0.2195,13,0,0,-3.7393,70.3148,0,322.3351,24600,10000,40.8489,-80.3451,31.2381
145.65,0.1042,13,0,0,-4.4891,-19.1506,0,322.3411,24.6,0.289,10000,40.8489447,-80.34508124,43.875,11.3067,0,12.7141,-3.5609,8.4531,-2.7988,-0.0127,-0.0095,-0.9932,0.8286,-0.2975,-0.8955,112.9375,1,42.3,38.5,39.9,0,37.609,0.6667,0,-0.2333,-10.6333,-0.3333,-3.0667,-1.7,3.5,359.1667,0.4882,0.1794,-18.542,0.034,1,1,0,0,0.2441,-0.0686,0,0,-0.7946,0,358.8893,1,0,1,0,0,0,0,0,0,0,0,0,1,6.4535,3.7163,0,0,0,0,0,0,0,0,0,0,0,0,39.125,0,0,0,-2.2509,-1.7273,1.4392,16706.2266,0.807,0.3,355899.9688,74.5,12,163,12,12,13.3865,2.6567,1,0,0,0.2439,13,0,0,-5.0782,-89.4448,0,322.3458,24600,10000,40.8489,-80.3451,31.2405
